col,score,missing_rate
lab_5041_min,0.0020477857286281043,0.2605973751697089
lab_5161_min,0.0020064909679290742,0.38271232463418314
lab_5021_min,0.001994086479935507,0.2843566148740383
lab_5257_range,0.0019841711755020563,0.349901945994871
lab_5120_min,0.0019585764651506516,0.18207874490873435
lab_5249_range,0.0019455974560115314,0.3471866043143762
lab_5039_min,0.0019413400341481753,0.28548800724091117
lab_5248_max,0.0019331936985626207,0.34628149042087797
lab_5024_min,0.001929546595766039,0.28420576255845525
lab_5226_max,0.0018974060574688408,0.34590435963192034
lab_5038_max,0.0018738810746152257,0.28578971187207725
lab_5492_min,0.0018604745163887724,0.14685472922009352
lab_5492_max,0.0018537525893417058,0.14685472922009352
lab_5031_range,0.001850733028443188,0.2846583195052044
lab_5037_max,0.0018203035428586626,0.2857142857142857
lab_5022_max,0.0017913404147027107,0.2931060491778549
lab_5111_range,0.0017712398619895721,0.15107859405641877
lab_5039_range,0.0017639175567123622,0.28586513802986874
lab_5027_min,0.0017298100139804776,0.29069241212852615
lab_5111_max,0.0017273675776309373,0.14843867853371548
chart_1002_min,0.0017248195553605482,0.47895610197616534
lab_5224_range,0.0017231414577720135,0.346432342736461
lab_5175_max,0.00168510685070194,0.37599939659073767
lab_5041_range,0.0016284564047989887,0.26135163674762407
chart_1016_min,0.0016189480705421408,0.39327198672499625
lab_6318_range,0.0015982283065586029,0.17717604465228542
lab_5027_range,0.001592423573713135,0.2931814753356464
lab_5228_max,0.0015840639432119536,0.3462060642630864
lab_5077_max,0.0015768771760820578,0.2856388595564942
lab_5059_max,0.001551019966273507,0.372001810227787
lab_5033_max,0.001524565328991037,0.26097450595866645
lab_5094_max,0.0015036411219763678,0.17770402775682606
lab_5226_min,0.0014989889788204857,0.34590435963192034
lab_5097_max,0.0014753438632933392,0.14421481369739025
lab_5248_range,0.001457328767256128,0.3465077688942525
lab_5115_min,0.0014475311636359908,0.1446673706441394
lab_5128_range,0.0014234376470636033,0.1651832855634334
lab_5038_min,0.0014009680751249048,0.28578971187207725
lab_5114_max,0.001373498003085553,0.1446673706441394
lab_5078_range,0.0013729622430531468,0.28375320561170614
lab_5047_max,0.0013723410900799132,0.9702066676723488
lab_5046_max,0.001351931470065577,0.2852617287675366
lab_5225_max,0.0013450709294566608,0.34628149042087797
chart_1003_max,0.0013334118250875682,0.5941318449238195
lab_6796_min,0.0013283181362341626,0.3600844772967265
lab_6317_range,0.0013164902323234457,0.17657263538995324
lab_5249_min,0.0012775480344669739,0.3466586212098356
lab_5174_max,0.0012453417190208664,0.3809775230049781
lab_5178_max,0.0012337132696491168,0.37599939659073767
lab_5132_min,0.0011935880349834196,0.1443656660129733
lab_5095_max,0.0011919079299795984,0.14723186000905114
lab_5492_range,0.0011461256640739543,0.14685472922009352
lab_5493_range,0.0011418212744940118,0.17717604465228542
lab_5174_min,0.0011317901441928416,0.3809775230049781
lab_5226_range,0.0010900275271799455,0.34635691657866946
lab_5211_min,0.0010683408051025656,0.346432342736461
chart_1004_range,0.0010661639476477048,0.32101372756071805
lab_6471_max,0.0010044900430230574,0.28050988082667067
lab_5021_range,0.0009870952322260148,0.2843566148740383
lab_5021_max,0.000981734734763155,0.2843566148740383
lab_5031_min,0.0009678500912984036,0.2846583195052044
age_month,0.0009595581264628403,0.0
lab_5002_max,0.0009509244030138673,0.14979634937396288
lab_5161_range,0.0009161180283170443,0.3843717001055966
lab_5002_range,0.0008869107866889709,0.1501734801629205
lab_5034_max,0.0008401235563733295,0.2849600241363705
lab_5097_range,0.0008272764788008595,0.14429023985518177
lab_5034_range,0.0008262317258979563,0.2849600241363705
lab_5239_min,0.0008248351681879424,0.3459797857897119
lab_5042_range,0.0008086425344256655,0.2894101674460703
lab_5178_min,0.0008026202275057187,0.37599939659073767
lab_6318_min,0.0008014973870148813,0.17717604465228542
lab_5055_min,0.0007868348826986045,0.2960476693317242
lab_5113_min,0.0007839669931687004,0.1446673706441394
lab_5228_min,0.0007400491141821631,0.3462060642630864
chart_1006_max,0.0007001980167689115,0.4416201538693619
lab_6261_max,0.0006479836893946431,0.2845074671896214
lab_6316_range,0.0006334019534469314,0.17725147081007694
chart_1002_range,0.000623500911798296,0.47895610197616534
lab_5211_max,0.0006231886102302357,0.346432342736461
lab_6261_min,0.0006199378386420125,0.2845074671896214
lab_5113_range,0.0006142135747737853,0.1446673706441394
lab_5026_range,0.0006104160893620952,0.25124453160356014
lab_5493_min,0.000600113314417991,0.17717604465228542
lab_5186_range,0.0005877994503456407,0.38203348921405944
lab_5175_range,0.0005872877427037326,0.37599939659073767
lab_5228_range,0.0005855885798809816,0.3462060642630864
lab_5075_min,0.0005725081331058731,0.2983104540654699
lab_5114_range,0.0005580294369589742,0.1446673706441394
lab_5034_min,0.0005470522897604935,0.2849600241363705
lab_5136_range,0.000505782949764429,0.14557248453763766
lab_6796_range,0.0005042660966072417,0.36015990345451804
lab_5095_range,0.0004893726438112893,0.14738271232463418
lab_6236_range,0.00041052769469173404,0.28511087645195354
lab_5174_range,0.0004069688882893673,0.3809775230049781
lab_6471_range,0.00035309076898105475,0.28050988082667067
lab_5493_max,0.0003436053691723815,0.17717604465228542
lab_5046_min,0.00033518847981144735,0.2852617287675366
lab_5120_range,0.0003218569045800216,0.1884145421632222
chart_1002_max,0.00031406383409755074,0.47895610197616534
lab_5115_max,0.000300118354096638,0.1446673706441394
lab_5038_range,0.00026180864090038825,0.28578971187207725
lab_5099_range,0.0002501489153783028,0.1444410921707648
lab_5045_range,0.00023945410999497794,0.28616684266103487
lab_5055_range,0.00022556998570608943,0.29634937396289035
lab_5132_range,0.0002213343365829666,0.1443656660129733
lab_5306_min,0.0002155310014540869,0.2845074671896214
lab_5055_max,0.00019939926876609624,0.2960476693317242
lab_5075_max,0.0001986657263550116,0.2983104540654699
chart_1016_range,0.00016460941290749834,0.39327198672499625
lab_5095_min,0.00016050094771327886,0.14723186000905114
lab_5042_max,0.00015197604767546992,0.2894101674460703
lab_6472_range,0.00011977490199050717,0.28028360235329614
lab_5046_range,0.00011879307247474977,0.2852617287675366
gender_is_male,0.00011739454624902412,0.0
lab_6857_range,0.00011568412746497576,0.40315281339568565
lab_5025_range,9.739007551910233e-05,0.28578971187207725
lab_5059_range,9.704872186634762e-05,0.372001810227787
lab_5306_max,8.420691775926224e-05,0.2845074671896214
lab_5083_range,8.056194680968505e-05,0.28420576255845525
lab_5059_min,4.067158262420354e-05,0.372001810227787
lab_6472_max,3.8247768661000804e-05,0.28028360235329614
lab_5022_range,1.5727998822652216e-05,0.2934831799668125
lab_5306_range,9.75860658213023e-07,0.2845074671896214
chart_1015_range,0.0,0.39327198672499625
lab_5077_range,0.0,0.2856388595564942
lab_6473_range,0.0,0.2801327500377131
lab_5024_range,0.0,0.28420576255845525
lab_5056_max,0.0,0.9999245738422085
lab_5075_range,0.0,0.2983858802232614
lab_5057_range,0.0,0.2840549102428722
lab_5032_max,0.0,0.9444863478654397
lab_5037_range,0.0,0.2857142857142857
lab_5074_range,0.0,0.29702820938301405
lab_5072_range,0.0,0.2849600241363705
lab_5042_min,0.0,0.2894101674460703
lab_6261_range,0.0,0.2845074671896214
lab_6472_min,0.0,0.28028360235329614
